,B365A,B365D,B365H,away_team_goal,date,home_team_goal,match_id
1611,1.57,4.0,6.0,4,2012-12-29 00:00:00,3,1229312
1612,1.91,3.5,4.0,3,2012-12-30 00:00:00,0,1229313
1613,2.5,3.25,2.88,0,2012-12-29 00:00:00,1,1229314
1614,4.75,3.5,1.8,3,2012-12-29 00:00:00,3,1229315
1615,2.1,3.4,3.5,2,2012-12-29 00:00:00,1,1229316
1616,15.0,6.5,1.2,1,2013-01-02 00:00:00,0,1229317
1617,8.5,4.5,1.4,0,2013-01-02 00:00:00,3,1229318
1618,11.0,5.5,1.29,0,2013-01-01 00:00:00,3,1229319
1619,2.38,3.4,3.0,2,2013-01-02 00:00:00,1,1229322
1620,1.7,3.75,5.0,1,2013-01-01 00:00:00,1,1229323
1621,6.0,4.0,1.57,2,2013-01-01 00:00:00,2,1229324
1622,10.0,5.0,1.33,1,2013-01-01 00:00:00,3,1229325
1623,3.75,3.5,2.0,2,2013-01-01 00:00:00,1,1229326
1624,3.5,3.4,2.1,1,2013-01-01 00:00:00,2,1229327
1625,1.53,4.2,6.0,4,2013-01-01 00:00:00,0,1229328
1626,2.8,3.5,2.63,2,2013-01-13 00:00:00,0,1229329
1627,2.9,3.5,2.55,1,2013-01-12 00:00:00,0,1229330
1628,6.5,4.2,1.57,0,2013-01-12 00:00:00,0,1229331
1629,4.0,3.5,2.05,1,2013-01-12 00:00:00,1,1229332
1630,4.2,3.8,1.91,1,2013-01-13 00:00:00,2,1229333
1631,3.4,3.6,2.2,0,2013-01-12 00:00:00,0,1229334
1632,1.85,3.8,4.5,0,2013-01-12 00:00:00,0,1229335
1633,2.5,3.4,3.0,2,2013-01-12 00:00:00,3,1229336
1634,1.95,3.5,4.33,4,2013-01-12 00:00:00,0,1229337
1635,3.3,3.3,2.38,0,2013-01-12 00:00:00,3,1229338
1636,4.0,3.6,1.91,1,2013-01-20 00:00:00,2,1229340
1637,10.5,5.5,1.33,0,2013-01-19 00:00:00,5,1229341
1638,14.0,6.5,1.25,0,2013-01-19 00:00:00,2,1229342
1639,5.0,4.0,1.75,2,2013-01-19 00:00:00,1,1229343
1640,2.05,3.5,3.6,0,2013-01-21 00:00:00,0,1229344
1641,3.6,3.4,2.2,1,2013-01-19 00:00:00,3,1229345
1642,2.5,3.6,2.9,1,2013-01-20 00:00:00,1,1229346
1643,5.0,4.0,1.75,2,2013-01-19 00:00:00,2,1229347
1644,3.75,3.5,2.1,1,2013-01-19 00:00:00,1,1229348
1645,3.8,3.4,2.15,3,2013-01-19 00:00:00,2,1229349
1646,3.1,3.5,2.4,2,2013-01-30 00:00:00,2,1229350
1647,2.6,3.4,2.9,2,2013-01-29 00:00:00,1,1229351
1648,14.0,6.5,1.25,1,2013-01-30 00:00:00,2,1229352
1649,1.83,3.75,4.75,1,2013-01-30 00:00:00,1,1229354
1650,1.5,4.5,7.5,0,2013-01-29 00:00:00,0,1229355
1651,1.5,4.5,7.5,2,2013-01-30 00:00:00,2,1229356
1652,3.75,3.3,2.2,2,2013-01-29 00:00:00,2,1229357
1653,3.0,3.4,2.5,0,2013-01-29 00:00:00,0,1229358
1654,6.5,4.1,1.6,1,2013-01-30 00:00:00,2,1229359
1655,3.5,3.5,2.2,1,2013-01-30 00:00:00,3,1229360
1656,9.0,4.5,1.44,0,2013-02-02 00:00:00,1,1229361
1657,9.0,5.0,1.4,3,2013-02-02 00:00:00,3,1229362
1658,1.65,4.2,5.5,1,2013-02-02 00:00:00,0,1229363
1659,4.5,3.9,1.83,2,2013-02-03 00:00:00,2,1229364
1660,2.0,3.6,4.0,2,2013-02-02 00:00:00,3,1229365
1661,4.33,3.6,1.95,0,2013-02-02 00:00:00,0,1229367
1662,3.0,3.4,2.5,1,2013-02-02 00:00:00,2,1229369
1663,2.2,3.4,3.6,1,2013-02-03 00:00:00,0,1229370
1664,3.2,3.4,2.4,0,2013-02-02 00:00:00,1,1229371
1665,3.5,3.5,2.2,2,2013-02-02 00:00:00,2,1229372
1666,2.88,3.4,2.63,1,2013-02-10 00:00:00,2,1229373
1667,9.5,5.5,1.36,1,2013-02-09 00:00:00,4,1229374
1668,9.0,5.0,1.4,2,2013-02-11 00:00:00,0,1229375
1669,5.0,3.9,1.75,0,2013-02-10 00:00:00,2,1229376
1670,3.4,3.4,2.3,0,2013-02-09 00:00:00,0,1229377
1671,1.67,4.0,5.75,1,2013-02-09 00:00:00,3,1229378
1672,4.6,3.5,1.91,1,2013-02-09 00:00:00,2,1229380
1673,1.91,3.6,4.5,1,2013-02-09 00:00:00,0,1229381
1674,4.75,3.75,1.83,1,2013-02-09 00:00:00,4,1229382
1675,5.75,4.0,1.67,1,2013-02-09 00:00:00,2,1229383
1676,11.0,5.5,1.33,1,2013-02-23 00:00:00,2,1229385
1677,3.75,3.3,2.2,0,2013-02-23 00:00:00,1,1229386
1678,6.0,4.4,1.57,0,2013-02-17 00:00:00,5,1229387
1679,4.33,3.6,1.95,0,2013-02-24 00:00:00,2,1229388
1680,3.2,3.5,2.2,2,2013-02-24 00:00:00,4,1229389
1681,2.1,3.5,3.8,1,2013-02-23 00:00:00,2,1229390
1682,1.53,4.33,7.0,2,2013-02-23 00:00:00,0,1229391
1683,2.88,3.4,2.63,3,2013-02-23 00:00:00,0,1229392
1684,4.0,3.5,2.05,1,2013-02-23 00:00:00,2,1229393
1685,2.15,3.5,3.6,3,2013-02-25 00:00:00,2,1229394
1686,1.44,4.5,7.5,1,2013-03-04 00:00:00,0,1229395
1687,9.0,5.0,1.4,0,2013-03-02 00:00:00,1,1229396
1688,10.0,5.0,1.38,1,2013-03-02 00:00:00,3,1229398
1689,11.0,5.5,1.33,0,2013-03-02 00:00:00,4,1229400
1690,4.5,3.8,1.85,2,2013-03-02 00:00:00,1,1229401
1691,4.0,3.25,2.15,1,2013-03-02 00:00:00,0,1229402
1692,3.3,3.3,2.4,2,2013-03-02 00:00:00,2,1229403
1693,3.75,3.6,2.1,0,2013-03-02 00:00:00,1,1229404
1694,3.25,3.6,2.3,1,2013-03-03 00:00:00,2,1229405
1695,1.85,3.75,4.5,4,2013-03-02 00:00:00,0,1229406
1696,5.0,3.9,1.75,0,2013-04-16 00:00:00,0,1229407
1697,1.8,3.8,4.75,3,2013-04-17 00:00:00,0,1229408
1698,4.0,3.8,1.95,2,2013-03-10 00:00:00,3,1229409
1699,14.0,6.5,1.25,0,2013-04-17 00:00:00,1,1229410
1700,4.8,3.7,1.83,1,2013-03-10 00:00:00,2,1229412
1701,3.0,3.4,2.5,0,2013-03-09 00:00:00,0,1229413
1702,3.5,3.4,2.25,1,2013-03-09 00:00:00,3,1229414
1703,3.1,3.4,2.45,2,2013-03-09 00:00:00,1,1229415
1704,3.2,3.3,2.45,1,2013-03-09 00:00:00,2,1229416
1705,1.7,3.9,5.5,2,2013-04-17 00:00:00,2,1229417
1706,13.0,5.5,1.25,2,2012-08-22 00:00:00,4,1228301
1707,3.75,3.5,2.0,2,2012-09-02 00:00:00,0,1228302
1708,15.0,7.0,1.18,1,2012-09-01 00:00:00,3,1228303
1709,6.0,3.75,1.62,1,2012-09-02 00:00:00,1,1228304
1710,1.53,4.2,6.0,3,2012-09-02 00:00:00,2,1228305
1711,3.4,3.3,2.2,2,2012-09-01 00:00:00,2,1228306
1712,8.5,5.0,1.36,1,2012-09-01 00:00:00,1,1228309
1713,2.38,3.3,3.0,0,2012-09-01 00:00:00,2,1228318
1714,2.88,3.25,2.5,0,2012-09-01 00:00:00,3,1228319
1715,3.3,3.25,2.25,2,2012-09-01 00:00:00,2,1228320
1716,3.4,3.4,2.3,2,2013-03-16 00:00:00,3,1229418
1717,9.0,5.0,1.4,0,2013-03-17 00:00:00,2,1229419
1718,2.05,3.6,3.9,0,2013-03-16 00:00:00,2,1229420
1719,19.0,9.0,1.17,0,2013-03-16 00:00:00,1,1229421
1720,1.91,3.8,4.2,1,2013-03-16 00:00:00,3,1229422
1721,3.1,3.3,2.5,0,2013-03-16 00:00:00,0,1229423
1722,4.0,3.5,2.05,1,2013-03-17 00:00:00,1,1229424
1723,2.25,3.5,3.4,2,2013-03-16 00:00:00,0,1229426
1724,7.5,4.5,1.5,1,2013-03-17 00:00:00,0,1229427
1725,3.4,3.4,2.3,1,2013-03-17 00:00:00,2,1229428
1726,15.0,6.5,1.25,1,2013-03-30 00:00:00,4,1229430
1727,1.75,4.0,5.0,2,2013-03-31 00:00:00,1,1229431
1728,7.5,3.9,1.57,0,2013-03-30 00:00:00,1,1229432
1729,4.0,3.6,2.0,2,2013-04-01 00:00:00,3,1229433
1730,11.0,5.5,1.33,0,2013-03-30 00:00:00,4,1229434
1731,2.2,3.5,3.5,1,2013-03-30 00:00:00,2,1229435
1732,1.65,4.0,6.0,1,2013-03-30 00:00:00,0,1229436
1733,2.3,3.4,3.4,2,2013-03-30 00:00:00,1,1229437
1734,3.4,3.4,2.3,1,2013-03-30 00:00:00,3,1229438
1735,4.33,3.6,1.95,0,2013-03-30 00:00:00,1,1229439
1736,11.0,5.0,1.36,1,2013-04-07 00:00:00,2,1229440
1737,9.0,5.5,1.36,0,2013-04-07 00:00:00,0,1229441
1738,3.3,3.5,2.3,2,2013-04-08 00:00:00,1,1229442
1739,3.8,3.5,2.1,0,2013-04-07 00:00:00,1,1229443
1740,2.9,3.3,2.63,2,2013-04-06 00:00:00,2,1229444
1741,3.25,3.4,2.38,1,2013-04-07 00:00:00,1,1229445
1742,2.25,3.6,3.3,2,2013-04-06 00:00:00,0,1229446
1743,4.0,3.4,2.1,3,2013-04-06 00:00:00,1,1229448
1744,3.6,3.4,2.2,2,2013-04-07 00:00:00,2,1229449
1745,1.95,3.7,4.1,2,2013-04-06 00:00:00,1,1229450
1746,14.0,6.5,1.25,1,2013-04-13 00:00:00,3,1229451
1747,3.5,3.3,2.3,1,2013-04-13 00:00:00,1,1229452
1748,4.0,3.75,1.95,2,2013-05-08 00:00:00,2,1229453
1749,8.0,4.75,1.44,0,2013-04-13 00:00:00,2,1229454
1750,9.0,5.0,1.4,0,2013-05-07 00:00:00,1,1229455
1751,4.5,3.5,1.95,3,2013-04-14 00:00:00,0,1229456
1752,1.45,4.75,8.0,0,2013-04-13 00:00:00,0,1229457
1753,4.2,3.75,1.91,1,2013-04-13 00:00:00,1,1229458
1754,1.6,3.9,7.0,2,2013-04-14 00:00:00,0,1229459
1755,4.75,3.75,1.83,3,2013-05-07 00:00:00,2,1229460
1756,1.75,4.0,5.0,1,2013-04-20 00:00:00,0,1229461
1757,3.6,3.6,2.15,2,2013-04-21 00:00:00,2,1229462
1758,13.0,6.75,1.25,0,2013-04-22 00:00:00,3,1229463
1759,5.25,3.8,1.75,1,2013-04-20 00:00:00,2,1229464
1760,3.5,3.4,2.25,2,2013-04-20 00:00:00,0,1229465
1761,2.3,3.4,3.4,0,2013-04-20 00:00:00,1,1229466
1762,3.1,3.5,2.38,0,2013-04-20 00:00:00,0,1229467
1763,2.3,3.6,3.25,1,2013-04-21 00:00:00,3,1229468
1764,3.4,3.5,2.25,1,2013-04-20 00:00:00,1,1229469
1765,3.3,3.5,2.3,0,2013-04-20 00:00:00,2,1229470
1766,3.3,3.6,2.25,1,2013-04-28 00:00:00,1,1229471
1767,3.4,3.4,2.3,1,2013-04-29 00:00:00,6,1229472
1768,9.0,5.5,1.36,0,2013-04-28 00:00:00,2,1229473
1769,7.5,4.5,1.5,0,2013-04-27 00:00:00,1,1229475
1770,12.0,6.0,1.29,1,2013-04-27 00:00:00,2,1229476
1771,2.5,3.6,2.88,6,2013-04-27 00:00:00,0,1229477
1772,2.88,3.5,2.55,0,2013-04-28 00:00:00,0,1229478
1773,4.6,3.75,1.85,3,2013-04-27 00:00:00,0,1229479
1774,3.6,3.3,2.25,0,2013-04-27 00:00:00,1,1229480
1775,2.05,3.6,3.8,2,2013-04-27 00:00:00,2,1229481
1776,5.25,3.9,1.73,4,2013-05-04 00:00:00,2,1229482
1777,4.2,3.6,1.95,0,2013-05-05 00:00:00,0,1229483
1778,3.5,3.5,2.2,1,2013-05-05 00:00:00,0,1229484
1779,3.0,3.3,2.55,2,2013-05-04 00:00:00,1,1229485
1780,1.44,4.75,8.0,1,2013-05-04 00:00:00,0,1229486
1781,4.0,3.3,2.1,1,2013-05-06 00:00:00,1,1229487
1782,1.75,3.8,5.25,0,2013-05-04 00:00:00,0,1229488
1783,8.0,4.75,1.44,0,2013-05-04 00:00:00,1,1229490
1784,3.0,3.5,2.45,3,2013-05-04 00:00:00,2,1229491
1785,3.25,3.4,2.38,0,2013-05-04 00:00:00,0,1229492
1786,8.0,5.5,1.4,1,2013-05-14 00:00:00,4,1229493
1787,1.85,3.8,4.5,2,2013-05-11 00:00:00,1,1229494
1788,7.5,4.5,1.5,0,2013-05-12 00:00:00,2,1229495
1789,2.05,3.6,3.9,3,2013-05-12 00:00:00,1,1229496
1790,12.0,5.75,1.3,1,2013-05-12 00:00:00,2,1229497
1791,3.6,3.4,2.2,0,2013-05-12 00:00:00,4,1229498
1792,2.3,3.4,3.4,2,2013-05-12 00:00:00,1,1229499
1793,1.6,4.33,6.0,2,2013-05-14 00:00:00,0,1229500
1794,1.91,3.6,4.5,2,2013-05-12 00:00:00,1,1229501
1795,2.8,3.2,2.8,1,2013-05-12 00:00:00,1,1229502
1796,5.5,4.0,1.7,1,2013-05-19 00:00:00,2,1228307
1797,12.0,7.0,1.25,0,2013-05-19 00:00:00,1,1228308
1798,11.0,5.5,1.33,3,2013-05-19 00:00:00,2,1228310
1799,1.55,4.6,6.0,1,2013-05-19 00:00:00,0,1228311
1800,5.25,3.8,1.75,1,2013-05-19 00:00:00,1,1228312
1801,4.75,3.8,1.8,3,2013-05-19 00:00:00,0,1228313
1802,12.0,6.0,1.29,0,2013-05-19 00:00:00,1,1228314
1803,1.83,3.9,4.5,5,2013-05-19 00:00:00,5,1228315
1804,5.75,4.0,1.67,2,2013-05-19 00:00:00,4,1228316
1805,3.6,3.6,2.15,2,2013-05-19 00:00:00,2,1228317
1806,8.5,5.0,1.36,1,2012-09-15 00:00:00,6,1228325
1807,3.1,3.25,2.38,0,2012-09-15 00:00:00,2,1228329
1808,5.0,3.6,1.73,2,2012-09-17 00:00:00,2,1228331
1809,3.5,3.4,2.1,0,2012-09-15 00:00:00,3,1228335
1810,12.0,6.0,1.25,0,2012-09-15 00:00:00,4,1228339
1811,3.0,3.4,2.38,0,2012-09-15 00:00:00,0,1228342
1812,1.83,3.5,4.5,0,2012-09-15 00:00:00,0,1228346
1813,2.0,3.5,3.75,3,2012-09-16 00:00:00,1,1228349
1814,1.73,3.6,5.0,1,2012-09-15 00:00:00,1,1228351
1815,2.2,3.3,3.4,1,2012-09-15 00:00:00,1,1228357
1816,9.0,4.75,1.36,0,2012-09-22 00:00:00,1,1228367
1817,2.63,3.3,2.7,2,2012-09-23 00:00:00,1,1228368
1818,4.75,3.6,1.75,1,2012-09-23 00:00:00,1,1228369
1819,4.5,3.6,1.8,0,2012-09-23 00:00:00,1,1228372
1820,3.0,3.3,2.4,1,2012-09-22 00:00:00,4,1228377
1821,2.4,3.3,3.0,3,2012-09-22 00:00:00,0,1228380
1822,7.5,4.33,1.44,1,2012-09-23 00:00:00,2,1228383
1823,4.75,3.75,1.73,0,2012-09-22 00:00:00,1,1228388
1824,3.6,3.3,2.1,1,2012-09-22 00:00:00,1,1228390
1825,3.0,3.3,2.4,2,2012-09-22 00:00:00,1,1228391
1826,3.5,3.4,2.1,2,2012-09-29 00:00:00,1,1228402
1827,3.0,3.3,2.4,1,2012-09-30 00:00:00,1,1228405
1828,8.0,4.75,1.4,1,2012-09-29 00:00:00,3,1228407
1829,1.83,3.6,4.33,2,2012-09-29 00:00:00,1,1228415
1830,6.0,4.0,1.57,3,2012-09-29 00:00:00,2,1228445
1831,1.73,3.75,4.75,5,2012-09-29 00:00:00,2,1228469
1832,3.75,3.4,2.05,2,2012-10-01 00:00:00,1,1228491
1833,2.5,3.3,2.88,2,2012-09-29 00:00:00,2,1228519
1834,4.2,3.4,1.91,0,2012-09-29 00:00:00,2,1228544
1835,3.8,3.4,2.0,0,2012-09-29 00:00:00,1,1228570
1836,12.0,6.5,1.22,1,2012-10-06 00:00:00,4,1229162
1837,7.5,4.33,1.44,0,2012-10-07 00:00:00,0,1229163
1838,11.0,5.5,1.29,0,2012-10-06 00:00:00,3,1229164
1839,1.83,3.75,4.2,3,2012-10-07 00:00:00,0,1229165
1840,2.6,3.3,2.75,2,2012-10-07 00:00:00,2,1229167
1841,4.0,3.6,1.91,2,2012-10-06 00:00:00,2,1229168
1842,7.5,4.33,1.44,0,2012-10-07 00:00:00,2,1229169
1843,4.2,3.75,1.83,2,2012-10-06 00:00:00,3,1229170
1844,1.91,3.6,4.0,3,2012-10-06 00:00:00,1,1229171
1845,1.91,3.4,4.2,2,2012-10-06 00:00:00,2,1229172
1846,4.5,3.6,1.8,0,2012-10-20 00:00:00,1,1229174
1847,10.0,5.0,1.33,0,2012-10-20 00:00:00,1,1229175
1848,11.0,5.5,1.29,2,2012-10-20 00:00:00,4,1229176
1849,1.53,4.2,6.0,0,2012-10-20 00:00:00,1,1229177
1850,2.2,3.4,3.25,1,2012-10-21 00:00:00,1,1229178
1851,2.88,3.3,2.5,1,2012-10-21 00:00:00,1,1229179
1852,3.5,3.4,2.1,1,2012-10-20 00:00:00,2,1229180
1853,2.75,3.4,2.5,4,2012-10-20 00:00:00,2,1229181
1854,1.7,3.75,5.0,2,2012-10-20 00:00:00,1,1229182
1855,4.2,3.75,1.83,1,2012-10-20 00:00:00,4,1229184
1856,8.5,5.0,1.36,0,2012-10-27 00:00:00,1,1229185
1857,3.75,3.5,2.0,1,2012-10-27 00:00:00,1,1229186
1858,2.9,3.4,2.4,3,2012-10-28 00:00:00,2,1229187
1859,2.75,3.3,2.6,2,2012-10-28 00:00:00,2,1229189
1860,15.0,6.0,1.22,0,2012-10-27 00:00:00,1,1229190
1861,3.75,3.5,2.0,1,2012-10-28 00:00:00,2,1229191
1862,2.5,3.4,2.75,3,2012-10-27 00:00:00,3,1229192
1863,1.83,3.75,4.2,2,2012-10-28 00:00:00,1,1229193
1864,4.2,3.3,1.95,0,2012-10-27 00:00:00,0,1229194
1865,3.2,3.4,2.25,1,2012-10-27 00:00:00,2,1229195
1866,,,,3,2013-08-17 00:00:00,1,1474058
1867,21.0,7.0,1.2,0,2013-08-18 00:00:00,2,1474059
1868,1.83,3.75,4.75,1,2013-08-18 00:00:00,0,1474061
1869,9.5,5.0,1.4,0,2013-08-17 00:00:00,1,1474065
1870,11.0,5.5,1.33,0,2013-08-19 00:00:00,4,1474068
1871,2.4,3.4,3.2,2,2013-08-17 00:00:00,2,1474070
1872,3.4,3.4,2.3,1,2013-08-17 00:00:00,0,1474077
1873,2.0,3.5,4.2,4,2013-08-17 00:00:00,1,1474079
1874,3.2,3.4,2.4,1,2013-08-17 00:00:00,0,1474083
1875,4.0,3.6,2.0,0,2013-08-17 00:00:00,2,1474085
1876,3.3,3.5,2.3,0,2013-11-02 00:00:00,2,1474327
1877,2.3,3.4,3.4,0,2013-11-03 00:00:00,1,1474329
1878,3.0,3.4,2.5,0,2013-11-03 00:00:00,0,1474330
1879,1.57,4.2,6.5,3,2013-11-02 00:00:00,1,1474332
1880,3.8,3.4,2.15,0,2013-11-02 00:00:00,1,1474334
1881,18.0,7.5,1.2,0,2013-11-02 00:00:00,7,1474337
1882,1.62,4.2,6.0,0,2013-11-02 00:00:00,2,1474339
1883,2.4,3.3,3.3,1,2013-11-02 00:00:00,1,1474342
1884,7.0,4.2,1.55,0,2013-11-02 00:00:00,2,1474345
1885,3.4,3.5,2.25,0,2013-11-02 00:00:00,0,1474350
1886,4.2,3.5,2.0,0,2013-11-09 00:00:00,2,1474356
1887,12.0,6.0,1.29,2,2013-11-09 00:00:00,2,1474361
1888,1.62,4.0,6.5,0,2013-11-09 00:00:00,0,1474364
1889,15.0,6.5,1.25,0,2013-11-09 00:00:00,4,1474366
1890,3.2,3.5,2.35,0,2013-11-10 00:00:00,1,1474368
1891,2.9,3.3,2.63,1,2013-11-09 00:00:00,3,1474371
1892,7.0,3.8,1.62,1,2013-11-09 00:00:00,4,1474372
1893,1.4,5.0,9.0,0,2013-11-10 00:00:00,1,1474373
1894,4.33,3.4,2.0,3,2013-11-10 00:00:00,3,1474375
1895,6.5,4.33,1.57,1,2013-11-10 00:00:00,0,1474378
1896,6.0,4.2,1.62,0,2013-11-23 00:00:00,2,1474384
1897,1.65,4.0,6.0,2,2013-11-24 00:00:00,2,1474387
1898,2.5,3.4,3.0,3,2013-11-23 00:00:00,3,1474391
1899,2.38,3.3,3.3,2,2013-11-23 00:00:00,1,1474394
1900,5.0,3.5,1.85,1,2013-11-23 00:00:00,0,1474395
1901,5.5,4.0,1.7,0,2013-11-24 00:00:00,6,1474399
1902,4.75,3.8,1.8,1,2013-11-23 00:00:00,2,1474402
1903,3.9,3.3,2.15,0,2013-11-23 00:00:00,2,1474405
1904,3.8,3.4,2.15,2,2013-11-25 00:00:00,2,1474406
1905,1.62,4.2,6.0,3,2013-11-23 00:00:00,0,1474408
1906,4.33,3.4,2.0,0,2013-11-30 00:00:00,0,1474413
1907,1.62,4.0,6.5,3,2013-11-30 00:00:00,0,1474415
1908,6.5,4.2,1.57,1,2013-12-01 00:00:00,3,1474418
1909,6.25,4.0,1.62,0,2013-11-30 00:00:00,4,1474420
1910,1.62,4.0,6.5,1,2013-12-01 00:00:00,3,1474422
1911,13.0,6.0,1.29,0,2013-12-01 00:00:00,3,1474424
1912,4.0,3.5,2.05,1,2013-11-30 00:00:00,2,1474427
1913,4.33,3.4,2.0,0,2013-11-30 00:00:00,1,1474429
1914,2.63,3.5,2.8,2,2013-12-01 00:00:00,2,1474430
1915,4.6,3.5,1.91,0,2013-11-30 00:00:00,3,1474434
1916,17.0,7.5,1.2,0,2013-12-04 00:00:00,2,1474442
1917,12.0,6.0,1.29,1,2013-12-04 00:00:00,5,1474455
1918,5.5,3.75,1.73,1,2013-12-04 00:00:00,0,1474459
1919,5.75,3.8,1.7,3,2013-12-04 00:00:00,2,1474464
1920,4.0,3.4,2.1,0,2013-12-04 00:00:00,0,1474465
1921,1.55,4.33,6.5,4,2013-12-04 00:00:00,3,1474470
1922,3.5,3.5,2.2,0,2013-12-04 00:00:00,3,1474474
1923,1.62,4.2,6.0,3,2013-12-04 00:00:00,2,1474476
1924,1.67,3.9,5.8,2,2013-12-04 00:00:00,1,1474492
1925,2.4,3.3,3.25,0,2013-12-03 00:00:00,1,1474905
1926,5.75,3.8,1.7,1,2013-12-08 00:00:00,1,1474503
1927,2.75,3.3,2.8,0,2013-12-07 00:00:00,2,1474506
1928,2.8,3.3,2.75,0,2013-12-08 00:00:00,2,1474509
1929,12.0,6.0,1.29,1,2013-12-07 00:00:00,4,1474511
1930,7.0,4.33,1.53,1,2013-12-07 00:00:00,0,1474518
1931,1.75,3.8,5.25,1,2013-12-07 00:00:00,1,1474520
1932,1.57,4.2,6.5,2,2013-12-07 00:00:00,3,1474521
1933,1.91,3.6,4.5,2,2013-12-07 00:00:00,1,1474522
1934,5.5,3.75,1.75,1,2013-12-09 00:00:00,1,1474524
1935,5.0,3.75,1.8,2,2013-12-07 00:00:00,0,1474527
1936,1.75,3.8,5.25,3,2013-12-15 00:00:00,0,1474533
1937,2.88,3.4,2.63,0,2013-12-14 00:00:00,1,1474535
1938,19.0,8.0,1.18,1,2013-12-14 00:00:00,2,1474537
1939,10.5,5.0,1.36,1,2013-12-14 00:00:00,4,1474550
1940,3.5,3.3,2.3,0,2013-12-14 00:00:00,0,1474552
1941,4.75,3.75,1.83,3,2013-12-14 00:00:00,6,1474553
1942,3.2,3.4,2.4,1,2013-12-14 00:00:00,1,1474554
1943,2.7,3.3,2.88,1,2013-12-15 00:00:00,1,1474556
1944,3.0,3.4,2.5,5,2013-12-15 00:00:00,0,1474560
1945,4.33,3.6,1.95,0,2013-12-14 00:00:00,0,1474563
1946,3.25,3.4,2.38,0,2013-12-23 00:00:00,0,1474570
1947,2.38,3.4,3.25,3,2013-12-21 00:00:00,0,1474571
1948,1.36,5.25,9.5,4,2013-12-21 00:00:00,2,1474573
1949,16.0,7.5,1.2,1,2013-12-21 00:00:00,3,1474575
1950,10.0,5.25,1.36,1,2013-12-21 00:00:00,3,1474576
1951,3.0,3.3,2.55,3,2013-12-22 00:00:00,2,1474577
1952,3.5,3.25,2.3,1,2013-12-21 00:00:00,2,1474578
1953,4.0,3.5,2.05,0,2013-12-21 00:00:00,0,1474580
1954,2.5,3.4,3.0,2,2013-12-22 00:00:00,1,1474583
1955,4.5,3.5,1.95,1,2013-12-21 00:00:00,1,1474585
1956,4.5,3.5,1.91,1,2013-12-26 00:00:00,0,1474597
1957,2.38,3.3,3.3,3,2013-12-26 00:00:00,0,1474600
1958,10.0,5.5,1.33,0,2013-12-26 00:00:00,1,1474604
1959,9.5,5.25,1.36,1,2013-12-26 00:00:00,0,1474607
1960,1.55,4.2,7.0,3,2013-12-26 00:00:00,2,1474610
1961,4.6,4.2,1.75,1,2013-12-26 00:00:00,2,1474613
1962,5.25,3.8,1.75,1,2013-12-26 00:00:00,5,1474615
1963,4.0,3.5,2.05,2,2013-12-26 00:00:00,1,1474618
1964,7.0,4.33,1.53,1,2013-12-26 00:00:00,1,1474624
1965,1.62,4.0,6.5,3,2013-12-26 00:00:00,1,1474626
1966,2.55,3.3,3.0,1,2013-12-28 00:00:00,1,1474640
1967,3.4,3.25,2.38,2,2013-12-28 00:00:00,2,1474642
1968,3.5,3.5,2.2,1,2013-12-29 00:00:00,2,1474644
1969,4.75,3.7,1.83,1,2013-12-29 00:00:00,2,1474648
1970,4.1,3.4,2.05,0,2013-12-28 00:00:00,6,1474652
1971,29.0,9.5,1.13,0,2013-12-28 00:00:00,1,1474654
1972,2.0,3.7,4.0,1,2013-12-29 00:00:00,0,1474656
1973,1.57,4.2,6.5,1,2013-12-28 00:00:00,0,1474659
1974,8.0,4.33,1.44,0,2013-12-29 00:00:00,3,1474663
1975,3.25,3.4,2.38,3,2013-12-28 00:00:00,3,1474666
1976,1.95,3.75,4.0,1,2013-08-24 00:00:00,0,1474125
1977,1.44,4.75,8.5,2,2013-08-25 00:00:00,3,1474126
1978,6.5,4.33,1.57,0,2013-08-24 00:00:00,0,1474127
1979,2.1,3.5,3.8,3,2013-08-24 00:00:00,1,1474128
1980,3.1,3.4,2.45,0,2013-08-24 00:00:00,1,1474130
1981,3.1,3.4,2.45,0,2013-08-26 00:00:00,0,1474133
1982,3.4,3.4,2.3,0,2013-08-24 00:00:00,0,1474136
1983,5.5,3.8,1.73,1,2013-08-24 00:00:00,1,1474138
1984,5.0,3.6,1.83,1,2013-08-24 00:00:00,2,1474142
1985,6.5,4.0,1.62,0,2013-08-25 00:00:00,1,1474147
1986,13.0,6.0,1.29,0,2014-01-01 00:00:00,2,1474676
1987,3.3,3.3,2.38,1,2014-01-01 00:00:00,1,1474680
1988,3.1,3.3,2.5,1,2014-01-01 00:00:00,2,1474689
1989,11.0,6.0,1.3,0,2014-01-01 00:00:00,2,1474692
1990,4.75,3.8,1.8,2,2014-01-01 00:00:00,1,1474698
1991,2.05,3.5,4.0,3,2014-01-01 00:00:00,0,1474701
1992,2.1,3.3,4.0,1,2014-01-01 00:00:00,1,1474705
1993,3.75,3.4,2.15,1,2014-01-01 00:00:00,0,1474709
1994,1.62,4.25,5.75,3,2014-01-01 00:00:00,2,1474723
1995,2.88,3.4,2.6,0,2014-01-01 00:00:00,1,1474738
1996,1.62,4.2,6.0,2,2014-01-13 00:00:00,1,1474906
1997,4.1,3.5,2.0,2,2014-01-11 00:00:00,0,1474907
1998,9.0,5.0,1.4,0,2014-01-11 00:00:00,2,1474908
